location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,Curfew,CurfewStart,CurfewEnd,VaccineExempt,InGathLim,OutGathLim,InGathLimReligious,OutGathLimReligious,BusinessRestrictLevel,SchoolRestrictLevel,PublicMaskLevel,DateIssued,DateEnacted,DateExpiry,DateEased,DateEnded,DateReexpanded1,DateReeased1,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes,ReReviewed
524,2,AK,Alaska,CaseIsolation,1,1,0,,,,,,,,,,,20200327,20200328,,,,,,"(quote) Any family member who is ill with COVID-19 must be immediately isolated in their home or permitted place of residence of isolation (quote). Details how people who exhibit symptoms of COVID-19 must not leave their dwelling within 72 hours of their last fever, and then individuals who have known exposure to indivduals who tested positive for COVID-19 shall self-quarantine for 14 days following the last exposure. Also refers to CDC guidelines https://gov.alaska.gov/wp-content/uploads/sites/2/03272020-SOA-COVID-19-Health-Mandate-011.pdf. Extended on 20200424 without expiration date https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf",https://gov.alaska.gov/wp-content/uploads/sites/2/03272020-SOA-COVID-19-Health-Mandate-011.pdf,20210209,"Changed DateIssued, DateEnacted, PolicyCodingNotes",1
524,2,AK,Alaska,GathRestrict,1,1,0,,,,0,0,0,0,,,,20200327,20200328,,20200424,,,,"(quote) All individuals shall cease participation in public or private gatherings that include non-household members, regardless of the number of people involved. This includes, but is not limited to, weddings, faith gatherings, graduations, and funeral events (quote). Coding as 0 for gathering limits. Extended on 20200421 without an expiration date https://gov.alaska.gov/newsroom/2020/04/21/governor-unveils-path-to-reopening-alaskan-economy/",https://gov.alaska.gov/wp-content/uploads/sites/2/03272020-SOA-COVID-19-Health-Mandate-011.pdf,20210209,,1
524,2,AK,Alaska,NEBusinessClose,1,1,0,,,,,,,,FullClose,,,20200327,20200328,,20200424,,,,All non-essential businesses are required to cease activities beyond minimum basic operations. In effect as of 5 pm on 20200328. To be reevaluated on 20200411. The 20200424 order allows non-essential businesses to re-open to in-person services conditional on meeting health and safety mandates https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,https://content.govdelivery.com/accounts/AKDHSS/bulletins/283a713,20210209,"Added FullClose to BusinessRestrictLevel, updated PolicyCodingNotes, removed DateEnded",1
524,2,AK,Alaska,StayAtHome,1,1,0,,,,,,,,,,,20200327,20200328,,,20200424,,,"In effect as of 5 pm on 20200328. The 20200424 order indicates the following (quote) Individuals are no longer required to stay home as previously required (quote), effectively ending the order. https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf",https://content.govdelivery.com/accounts/AKDHSS/bulletins/283a713,20200426,Removed DateExpiry as 20200409 update removed expiry. Added 20200424 as DateEnded as 20200424 order indicates individuals are no longer required to stay at home,1
524,2,AK,Alaska,TravelRestrictIntra,1,1,0,,,,,,,,,,,20200327,20200328,,20200424,20200512,,,"Travel between communities banned unless for critical personal or infastructure needs. A 20200409 update to health order removed initial expiry. The 20200424 order eased intra-state restrictions, to allow intrastrate travel and outdoor recreation as long as only household members travel together in the same vehicle, groups are limited to 20 people, they adhere to social distancing outside of transport, encouraged to use cloth masks if/when engaging with a third party vendor (eg, stopping for gas or food) https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf On 20200512, policy began substate: https://web.archive.org/web/20200513172554/https://covid19.alaska.gov/wp-content/uploads/2020/05/05112020-COVID-MANDATE-018-Intrastate-Travel.pdf",https://gov.alaska.gov/newsroom/2020/03/27/governor-issues-covid-19-health-mandates-on-social-distancing-limiting-intrastate-travel-2/,20210207,Updated full entry,1
524,2,AK,Alaska,PublicMask,0,1,0,,,,,,,,,,,20200403,20200403,,,,,,"Highly recommended for all Alaskans: wear a cloth face covering in public settings where other social distancing measures are difficult to maintain. On 20200424, strengthened phrasing, (quote) In all gatherings that include multiple households, cloth face coverings should be worn by all participants (quote): https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf",http://dhss.alaska.gov/dph/Epi/id/SiteAssets/Pages/HumanCoV/SOA_04032020_HealthAlert010_ClothFaceCoverings.pdf,20200426,,1
524,2,AK,Alaska,BusinessMask,1,1,0,,,,,,,,,,,20200422,20200424,,20200508,,20200722,,"Face coverings must be worn by all employees and patrons in businesses. On 20200508, eases business mask requirements, now only requiring masks to be worn at personal care services. Cloth face coverings are now strongly encouraged at other sectors that have re-opened (retail, gyms, restaurants, etc) https://covid19.alaska.gov/wp-content/uploads/2020/05/Phased-Reopen-Doc.pdf. On 20200722, expands business mask requirements, now requiring employees at state buildings to wear face coverings (in addition to personal care services): (quote) the following workplace policy is being implemented by the Office of the Governor: All employees, contractors, and visitors to State of Alaska facilities must wear a facemask if social distancing of at least six feet or more between individuals cannot be maintained. This applies to entryways, hallways, stairwells, elevators, enclosed parking areas, and personal offices where a six-foot distance cannot be exercised. (quote)  http://doa.alaska.gov/dop/fileadmin/DirectorsOffice/COVID19messages/072220_GovernorMemo_FaceCover.htm",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,20210209,,1
524,2,AK,Alaska,OtherBusinessClose,1,1,0,,,,,,,,IndoorAllowed,,,20200422,20200424,,20200508,20200522,,,"Non-essential businesses (such as professional services) can resume operations if they limit their capacity to 25 pct or 20 customers, meet specified social distancing requirements, hygiene protocols, staffing requirements, cleaning and disinfecting. Retail businesses have same protocols and 25 pct capacity limit, but also are encouraged to do entryway, curbside and home delivery, telephone and online ordering for contactless pickup and delivery, cashless and receiptless transactions. Personal care services are also permitted to reopen with no more than 10 people, required distancing etc., as can loding and overnight camps https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf Further eased on 20200508, allowing for 50 pct capacity: https://covid19.alaska.gov/wp-content/uploads/2020/05/Phased-Reopen-Doc.pdf",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,20210209,,1
524,2,AK,Alaska,OtherBusinessClose,1,1,0,,,,,,,,OutdoorOnly,,,20200422,20200424,,20200508,,,,"Effective 20200424, gyms, fitness centers, sports, and recreational facilities can open outdoor for workouts with a maxiumum 20 people. Face coverings are required by employees and social distancing of at least ten feet must be maintained while exercising between individuals. Fishing Charters may also resume operations. If patrons are household members, the charter may be for the full legal load/capacity of the boat or vessel. If patrons are non-household members, fishing charters may only take the number of patrons that can maintain social distancing requirements if their vessel is not large enough to allow each patron and crewmember to social distance at legal load/capacity. https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf. Both coded to OutdoorOnly for BusinessRestrictLevel",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,20210209,,1
524,2,AK,Alaska,PublicMask,1,1,0,,,,,,,,,,Mandate1,20200422,20200424,,,20200522,,,"Requires patrons to wear cloth face coverings when at retail businesses, personal care services (except for being able to be removed for a short time during necessary services, otherwise, must be worn at all other times including when entering and exiting the shop). Also includes the following under indoor gatherings: (quote) At gatherings including non-household members, cloth face coverings must be worn, when possible. (quote) Coding to a Mandate1 for PublicMaskLevel as it applies to very limited settings. Mask mandate is no longer in effect as on 20200522 with Alaska going to Phase 3: https://gov.alaska.gov/newsroom/2020/05/19/governor-announces-phase-three-of-reopen-alaska-responsibly-plan/",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,20200721,Added DateEnded of 20200522,1
524,2,AK,Alaska,RestaurantRestrict,1,1,0,,,,,,,,IndoorAllowed,,,20200422,20200424,,20200508,20200522,,,"Restaurants may resume table-service dining if they meet all health and safety requirements, including limiting capacity to 25 pct indoors and limiting groups to household members only. Outdoors can only have up to 20 tables. In addition to requirements, encouraged to continue entryway, curbside and home delivery, telephone and online ordering, cashless and receiptless transactions, and having customers enter and exit through different doors (one way traffic). Eased on 20200508, allowing for 50 percent capacity indoor and no more than 20 tables outdoor. Bar seating in restaurant areas is limited to 25 pct. https://covid19.alaska.gov/wp-content/uploads/2020/05/Phased-Reopen-Doc.pdf. Ended on 20200522 https://covid19.alaska.gov/wp-content/uploads/2020/05/05192020-Alaskas-Plan-Forward-Final.pdf",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,20210209,,1
524,2,AK,Alaska,GathRestrict,1,1,0,,,,20,20,20,20,,,,20200424,20200424,,20200508,,,,"No gathering larger than 20 people is allowed, which includes the minimum number of necessary personnel to facilitate the event, or 25 percent maximum occupancy (whichever is smaller). Gatherings including non-household members, cloth face coverings must be worn, whenver possible. Also applies to religious gatherings.",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,20200803,Updated entry to new gathering system and added numeric variables,1
524,2,AK,Alaska,BarRestrict,1,1,0,,,,,,,,IndoorAllowed,,,20200507,20200508,,,20200522,,,Eases restrictions on bar closures allowing service at 25 percent if health and safety protocols are followed. Groups are limited to household members only and tables must be at least ten feet apart. Ended on 20200522 https://covid19.alaska.gov/wp-content/uploads/2020/05/05192020-Alaskas-Plan-Forward-Final.pdf,https://covid19.alaska.gov/wp-content/uploads/2020/05/Phased-Reopen-Doc.pdf,20210209,,1
524,2,AK,Alaska,GathRestrict,1,1,0,,,,50,50,50,50,,,,20200507,20200508,,,20200522,,,"Part II of recovery phase includes prohibition on gatherings of 50 or more. Ended 20200522, as as gathering limits became a recommendation https://covid19.alaska.gov/wp-content/uploads/2020/05/05192020-Alaskas-Plan-Forward-Final.pdf",https://covid19.alaska.gov/wp-content/uploads/2020/05/Phased-Reopen-Doc.pdf,20200805,"Removed DateEased and added DateEnded of 20200522, updated entry to new gathering system and added numeric variables",1
524,2,AK,Alaska,OtherBusinessClose,1,1,0,,,,,,,,IndoorAllowed,,,20200508,20200508,,,20200522,,,"Eases restrictions on gyms, fitness centers, sports, and recreational facilities, which can now have up to 25 pct capacity indoor. Outdoor activity is limited to 50 people. Workout equipment should be spaced 10 feet apart, encourages mask wearing.",https://covid19.alaska.gov/wp-content/uploads/2020/05/Phased-Reopen-Doc.pdf,20210209,,1
524,2,AK,Alaska,OtherBusinessClose,1,1,0,,,,,,,,IndoorAllowed,,,20200508,20200508,,,20200522,,,"Eases restrictions on libraries, museums and archives, venues of amusement (eg, bowling alleys, theaters), allowing 25 pct capacity indoor. Also permits swimming pools to re-open at up to 50 pct capacity.",https://covid19.alaska.gov/wp-content/uploads/2020/05/Phased-Reopen-Doc.pdf,20210209,,1
524,2,AK,Alaska,TravelRestrictIntra,1,0,0,,,,,,,,,,,20200511,20200512,,,20200605,,,"Prohibits intra-state travel to communities that are not located on the Road System (i.e., any community connected by a road to the Seward, Parks, Klondike, Richardson, Sterling, Glenn or Top of the World Highways), Alaska Marine Highway System or the Inter-Island Ferry System. Ended on 20200605: https://covid19.alaska.gov/wp-content/uploads/2020/05/05112020-COVID-MANDATE-018-Intrastate-Travel.pdf",https://web.archive.org/web/20200513172554/https://covid19.alaska.gov/wp-content/uploads/2020/05/05112020-COVID-MANDATE-018-Intrastate-Travel.pdf,20210207,Updated full entry,1
524,2,AK,Alaska,GathRestrict,0,1,0,,,,,,,,,,,20200519,20200522,,,,,,Any proposed large public gatherings such as festivals and concerts need to consult first with public health before scheduling.,https://covid19.alaska.gov/wp-content/uploads/2020/05/05192020-Alaskas-Plan-Forward-Final.pdf,20201031,Updated StatePolicy to GathRestrict with a Mandate of 0,1
524,2,AK,Alaska,PublicMask,0,1,0,,,,,,,,,,,20200519,20200522,,,,,,Alaskans are now encouraged to wear a face mask whenever in public,https://gov.alaska.gov/newsroom/2020/05/19/governor-announces-phase-three-of-reopen-alaska-responsibly-plan/,20210209,,1
524,2,AK,Alaska,PublicMask,1,1,0,,,,,,,,,,Mandate1,20200722,20200722,,,,,,"(quote) the following workplace policy is being implemented by the Office of the Governor: All employees, contractors, and visitors to State of Alaska facilities must wear a facemask if social distancing of at least six feet or more between individuals cannot be maintained. This applies to entryways, hallways, stairwells, elevators, enclosed parking areas, and personal offices where a six-foot distance cannot be exercised. (quote) Coding to a Mandate1 for PublicMaskLevel as it applies to very limited settings.",http://doa.alaska.gov/dop/fileadmin/DirectorsOffice/COVID19messages/072220_GovernorMemo_FaceCover.htm,20200905,,1
524,2,AK,Alaska,TravelRestrictEntry,1,1,0,,,,,,,,,,,20200805,20200811,,,,,,"(quote) Any person currently positive with COVID-19 cannot travel to Alaska until they have been released from isolation or cleared for travel by a medical provider or public health agency. (quote) Extended on 20201116: https://covid19.alaska.gov/wp-content/uploads/2020/11/Outbreak-Health-Order-No-6-lnternational-and-Interstate-Travel.pdf. Extended to 20210115: https://covid19.alaska.gov/wp-content/uploads/2020/12/Outbreak-Health-Order-No-6-International-and-Interstate-Travel-DD3.pdf. Extended to 20210214: https://covid19.alaska.gov/wp-content/uploads/2021/01/01.15.21-Outbreak-Health-Order-No-6-International-and-Interstate-Travel-DD4.pdf. Although the Public Health Emergency has been allowed to expire, this travel restriction has been temporarily extended until the Legislature or Executive orders them ended. Coded with no DateExpiry. https://covid19.alaska.gov/wp-content/uploads/2021/02/02.14.21-Health-Advisory-2-International-and-Interstate-Travel.pdf ",https://covid19.alaska.gov/wp-content/uploads/2020/08/08062020-COVID-MANDATE-010-REVISED.pdf,20210221,Removed DateExpiry and updated PolicyCodingNotes ,1
