location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,InGathLim,OutGathLim,InGathLimReligious,OutGathLimReligious,PublicMaskLevel,DateIssued,DateEnacted,DateExpiry,DateEased,DateEnded,DateReexpanded1,DateReeased1,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes
526,5,AR,Arkansas,OtherBusinessClose,1,1,,,,,,20200319,20200319,,20200504,,,,"Closure required: gyms, indoor entertainment avenues. Gyms and fitness centers can re-open on 20200504, but only under very strict protocols and guidelines https://www.healthy.arkansas.gov/images/uploads/pdf/GymFitnessCenterResumeDraft4.29.20.pdf",https://www.healthy.arkansas.gov/images/uploads/pdf/Directive_03.19.2020_final.pdf,20200501,Added DateEased of 20200504
526,5,AR,Arkansas,RestaurantRestrict,1,1,,,,,,20200319,20200319,,20200511,,,,Limited operations required: restaurants. Limited operations can begin on 20200511 https://www.healthy.arkansas.gov/images/uploads/pdf/Resume_Restaurant_Dine_In_May_11_directive_FINAL.pdf  Up to 66 pct capacity starting on 20200615: https://www.healthy.arkansas.gov/images/uploads/pdf/directive__restaurant_dine-in_modified.pdf,https://www.healthy.arkansas.gov/images/uploads/pdf/Directive_03.19.2020_final.pdf,20200708,Removed bars from entry
526,5,AR,Arkansas,OtherBusinessClose,1,1,,,,,,20200323,20200325,,20200506,,,,"Closure required: Barbers, Body Art Establishments, Body Art Schools, Cosmetology Establishments and Massage Therapy Clinics/Spas, and Medical Spas https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-25._._.pdf",https://www.healthy.arkansas.gov/images/uploads/pdf/Barber_Body_Art_Cosmetology_Massage_Therapy_Medical_Spas_Schools_FINAL.pdf,20200506,Added DateEased of 20200506
526,5,AR,Arkansas,GathRestrict,1,1,10,10,,,,20200326,20200327,,20200618,,,,No expiry issued yet. Eased on 20200618 https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-37.pdf,https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-10._.pdf,20200803,Updated entry to new gathering system and added numeric variables
526,5,AR,Arkansas,Quarantine,0,1,,,,,,20200330,20200330,,20200615,,,,"Travelers from New York, New Jersey, Connecticut, and New Orleans, Lousiana and all international locations are recommended to self-quarantine for 14 days. Ended on 20200615 https://www.healthy.arkansas.gov/images/uploads/pdf/directive_business_limitations_phase_II.pdf",https://www.healthy.arkansas.gov/images/uploads/pdf/NY-NJ-CT-NO-Intl_Self_Home_Quarantine.final.3.30.20.pdf,20200623,Added DateEnded of 20200615
526,5,AR,Arkansas,PublicMask,0,1,,,,,,20200423,20200423,,,,,,"Everyone should wear a face covering, or mask, in public. Recommendation issued by Department of Health. Recommendation extended and made more specific on 20200619. On 20200703, This EO allows local ordinances making masks mandatory in conjunction with discussion with the governors office..",https://www.healthy.arkansas.gov/images/uploads/pdf/Face_covering.pdf,20200623,Updated PolicyNotes re extension
526,5,AR,Arkansas,Quarantine,1,1,,,,,,20200508,20200508,,,20200615,,,"(quote) A 14-day self-quarantine is required for travelers entering Arkansas who have visited an international location or an area of high community transmission in the United States in the previous 14 days. (quote) Policy ended on 20200615, no more quarantine requirement for travellers both domestic and international.",https://www.healthy.arkansas.gov/images/uploads/pdf/directive_business_limitations_phase_II.pdf,20200623,Updated DateEnded to 20200615 and updated policynotes to include when policy ended
526,5,AR,Arkansas,GathRestrict,1,1,,,,,,20200618,20200618,,,,,,"Eased gathering restriction to no numerical value. All gatherings (no matter the number) should adhere to rules from the dept of health. All gatherings now subject to rules from Dept of Health, no numerical restriction in place. ",https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-37.pdf,20200805,Added StateWide and Mandate == 1 
526,5,AR,Arkansas,PublicMask,1,1,,,,,Mandate3,20200716,20200720,20201015,,,,,"Requires (quote) every person in Arkansas to wear a face covering over the mouth and nose in all indoor environments where they are exposed to non­household members and distancing of six (6) feet or more cannot be assured and in all outdoor settings where there is exposure to non­household members, unless there exists ample space of six (6) feet or more to practice physical distancing. (quote) Exemptions are for children younger than 10, individuals whose medical condition or disability prevent them from wearing a face covering, exercisng, at worship or religious services. Technically does not apply to counties where no newly identified cases for 28 straight days, but without further details on these counties, we are currently coding as statewide. Coded as Mandate3 for PublicMaskLevel as it applies broadly to indoor environments and outdoor settings unless physical distancing is practiced. Extended to 20201015 https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-45.pdf",https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-43.pdf,20200818,Updated DateExpiry to 20201015 and PolicyCodingNotes
527,6,CA,California,EmergDec,1,1,,,,,,20200304,20200304,,,,,,State of Emergency proclamation. No clear epxiry provided.,https://www.gov.ca.gov/wp-content/uploads/2020/03/3.4.20-Coronavirus-SOE-Proclamation.pdf,20200324,
527,6,CA,California,GathRecom,0,1,250,250,250,250,,20200311,20200311,,,,,,California Department of Public Health issed guidance recommending the cancellation of gatherings of 250 or more. http://www.tcoe.org/GatheringGuidance.pdf,https://www.gov.ca.gov/2020/03/11/california-public-health-experts-mass-gatherings-should-be-postponed-or-canceled-statewide-to-slow-the-spread-of-covid-19/,20200916,"Updated StatePolicy to GathRecom, Mandate to 0, and PolicyCodingNotes"
527,6,CA,California,SchoolClose,0,1,,,,,,20200313,20200313,,20200717,,,,"Local school closures only (according to NGA). From KFF (quote) While the CA governor has not officially mandated the statewide closure of schools, the state's mandatory quarantine order effectively closes all schools. (quote) Not currently coding as school closure mandate since a separate mandate did not occur. On 20200331, superintendent announces that students will not be able to return for the rest of the academic year - distance learning will continue. On 20200717, governor announces state-level plan to guide reopening of districts. Eases advisory to maintain only distance learning. Relies on health safety guidelines that include mask rule in schools. https://www.gov.ca.gov/2020/07/17/governor-gavin-newsom-lays-out-pandemic-plan-for-learning-and-safe-schools/",https://www.gov.ca.gov/wp-content/uploads/2020/03/3.13.20-EO-N-26-20-Schools.pdf,20200822,Updated DateEased and PolicyCodingNotes
527,6,CA,California,BarRestrict,0,1,,,,,,20200316,20200316,,,,,,"Bars, wineries, breweries, and pubs should be closed, except for venues that are currently authorized to provide off-sale beer and wine to be consumed off premises",https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Coronavirus%20Disease%202019%20and%20Food%20Beverage%20Other%20Services%20-%20AOL.pdf,20200703,
527,6,CA,California,GathRecom,0,1,,,,,,20200316,20200316,,,,,,(quote) All gatherings should be postponed or cancelled (quote). Coded as recommendation from CDPH,https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/CDPHGuidanceforthePreventionofCOVID19TransmissionforGatherings.aspx,20200805,
527,6,CA,California,OtherBusinessClose,0,1,,,,,,20200316,20200316,,,,,,"(quote) Gyms, health clubs, and theaters should be closed (quote). Coded as a recommendation from the CDPH",https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/CDPHGuidanceforthePreventionofCOVID19TransmissionforGatherings.aspx,20200519,
527,6,CA,California,RestaurantRestrict,0,1,,,,,,20200316,20200316,,,,,,"Limited operations recommended (drive-through, take-out, delivery): restaurants. No onsite consumption should not occur.",https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Coronavirus%20Disease%202019%20and%20Food%20Beverage%20Other%20Services%20-%20AOL.pdf,20200703,Updated PolicyCodingNotes to reflect restaurants only
527,6,CA,California,BarRestrict,1,1,,,,,,20200319,20200319,,20200612,,20200713,20200831,"Bars, wineries, breweries, and pubs must be closed unless authoritized for take-away sales. Began easing on 20200612, allowing counties that completed advanced Phase 2 attestation to re-open bars, wineries, and tasting rooms. On 20200713, CA moved to re-close all bars and restaurants, constituting a state-wide reexpansion. Starting on 20200831, Tier 3 counties can reopen for outdoor services and Tier 4 counties can reopen for outdoor services and up to 50 pct indoor: https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/COVID19CountyMonitoringOverview.aspx",https://covid19.ca.gov/img/Executive-Order-N-33-20.pdf,20200902,Added DateReeased1 of 20200831
527,6,CA,California,GathRestrict,1,1,,,,,,20200319,20200319,,,,,,"Gathering restriction without numerical limits instituted with the enactment of the stay-at-home order. Governor does not set numerical ;limits at the state-level, defers to counties to do this. State-level restriction on gatherings continued on 20200912: https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/Guidance-for-the-Prevention-of-COVID-19-Transmission-for-Gatherings.aspx",https://www.gov.ca.gov/wp-content/uploads/2020/03/3.19.20-attested-EO-N-33-20-COVID-19-HEALTH-ORDER.pdf,20200916,
527,6,CA,California,NEBusinessClose,1,1,,,,,,20200319,20200319,,20200508,,,,"Easing of certain businesses under Stage 2 Reopening: retail (curbside and pick-up), manufacturing, offices, select services (carwash, pet grooming, landscape gardening), outdoor museums and open gallery places. https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/SHO%20Order%205-7-2020.pdf ",https://covid19.ca.gov/img/Executive-Order-N-33-20.pdf,20200510,Added DateEased of 20200508
527,6,CA,California,OtherBusinessClose,1,1,,,,,,20200319,20200319,,20200526,,,,"First instance of full other business close accompanies NEBusinessClose. Starting on 20200526, counties with advanced Stage 2 attestation could re-open hair salons and barbershops. Among counties that have completed advanced Stage 2 attestation, more easing of business closure restrictions formally began on 20200612: destination retail, cardrooms and similar betting facilities, family entertainment centers and movie theaters, fitness facilities, museums, galleries, zoos, and acquariums, professional sports without live audiences, music TV and film production. ",https://covid19.ca.gov/img/Executive-Order-N-33-20.pdf,20200902,Updated DateEased to 20200526
527,6,CA,California,RestaurantRestrict,1,1,,,,,,20200319,20200319,,20200518,,,,"Limited operations required (take-out, delivery) for restaurants and like establishments. No in-person services. Easing began with Phase 2 attestation processes: https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/County_Variance_Attestation_Form.aspx. ",https://covid19.ca.gov/img/Executive-Order-N-33-20.pdf,20200825,Removed DateReexpanded1
527,6,CA,California,StayAtHome,1,1,,,,,,20200319,20200319,,20200508,,,,Issued/enacted immediatedly. Note shelter-in-place and stay-at-home are being treated as equivalent at present. Considered an eased mandate starting 20200508: https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/SHO%20Order%205-7-2020.pdf Further easing of the mandate occurred starting 20200831: https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/8-28-20_Order-Plan-Reducing-COVID19-Adjusting-Permitted-Sectors-Signed.pdf,https://covid19.ca.gov/img/Executive-Order-N-33-20.pdf,20200923,Updated DateEased to 20200508 and PolicyCodingNotes
527,6,CA,California,PublicMask,0,1,,,,,,20200401,20200401,,,,,,"Provides guidance around using face coverings - defaults to county policies, some of which are mandates (documentation of this may occur in the future) - but indicates that individuals should wear coverings if they feel comfortable doing so if counties do not have formal recommendations or mandates. Treating as a statewide recommendation",https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/Face-Coverings-Guidance.aspx,20200525,
527,6,CA,California,PublicMask,1,1,,,,,Mandate3,20200618,20200618,,,,,,"(quote) People in California must wear face coverings when they are in high-risk situations listed below (quote), inside of, or in line to enter, any indoor public space, obtaining services from the healthcare sector, waiting for or riding in public transportation or in a tax, private vehicle, or ride-sharing vehicle, workplace, operating transportation where others are present, and in outdoor public spaces where maintaining 6 ft or more distance is not feasible. Expands previous recommendation to a mandate.",https://www.cdph.ca.gov/Programs/CID/DCDC/CDPH%20Document%20Library/COVID-19/Guidance-for-Face-Coverings_06-18-2020.pdf,20200712,Added PublicMaskLevel of Mandate3
527,6,CA,California,BarRestrict,1,0,,,,,,20200701,20200701,,,,,,"Contra Costa, Fresno, Glenn, Kern, Kings, Los Angeles, Merced, Orange, Riverside, Sacramento, San Bernardino, San Joaquin, Santa Barbara, Solano, Stanislaus, Tulare, Ventura counties must close wineries and tasting rooms unless they can be modified to operate outside or by pick-up only. Bars must close all operations, even if they operate outdoors. Closures for these 17 counties will last at least three weeks. Note that Imperial and Santa Clara were also included in this closure requirement (total of 19 counties), but they had not been listed under the counties completing advanced Phase 2 attestation: https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/County_Variance_Attestation_Form.aspx Since July 1, more counties have been added, and removed, from the County Monitoring List and thus their restrictions have increased and been eased accordingly",https://covid19.ca.gov/roadmap-counties/#top,20200825,
527,6,CA,California,OtherBusinessClose,1,0,,,,,,20200701,20200701,,,,,,"Contra Costa, Fresno, Glenn, Kern, Kings, Los Angeles, Merced, Orange, Riverside, Sacramento, San Bernardino, San Joaquin, Santa Barbara, Solano, Stanislaus, Tulare, Ventura counties must close movie theaters, family entertainment centers (e.g., bowling alleys, miniature golf, batting cages and arcades), zoos, museums, cardrooms unless they can be modified to operate outside or by pick-up. Closures for these 17 counties will last at least three weeks. Note that Imperial and Santa Clara were also included in this closure requirement (total of 19 counties), but they had not been listed under the counties completing advanced Phase 2 attestation: https://www.cdph.ca.gov/Programs/CID/DCDC/Pages/COVID-19/County_Variance_Attestation_Form.aspx Since July 1, more counties have been added, and removed, from the County Monitoring List and thus their restrictions have increased and been eased accordingly",https://covid19.ca.gov/roadmap-counties/#top,20200825,
