location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,Curfew,CurfewStart,CurfewEnd,InGathLim,OutGathLim,InGathLimReligious,OutGathLimReligious,BusinessRestrictLevel,SchoolRestrictLevel,PublicMaskLevel,DateIssued,DateEnacted,DateExpiry,DateEased,DateEnded,DateReexpanded1,DateReeased1,PolicyCodingNotes,PolicySource,LastUpdated,LastUpdatedNotes,ReReviewed
525,4,AZ,Arizona,BarRestrict,1,1,0,,,,,,,TakeawayOnly,,,20200330,20200331,20200516,,20200516,,,"Via stay-at-home order, bar operations limited to delivery, takeout etc (conditional on proper licensing) for all counties. Mandate ended on 20200516: https://azgovernor.gov/file/34817/download?token=9X8aggcf","https://azgovernor.gov/executive-orders/eo_2020-18_stay_home_stay_healthy_stay_connected_1.0_0%20(2).pdf
",20201128,Updated full entry,1
525,4,AZ,Arizona,GathRestrict,1,1,0,,,,,,,,,,20200330,20200331,20200516,,20200516,,,First gathering restriction activated with stay-at-home order. Extended to 20200516 https://azgovernor.gov/file/34712/download?token=aWa7Jw6L. Ended on 20200516 https://azgovernor.gov/file/34817/download?token=9X8aggcf (shall maximize physical distance has now become should) Gatherings of more than 50 people are prohibited from 20200629 Extended gathering restrictions to limit gatherings to 50 people on 20200723 https://azgovernor.gov/sites/default/files/eo_2020-52_continuation_of_eo_2020-43.pdf,"https://azgovernor.gov/executive-orders/eo_2020-18_stay_home_stay_healthy_stay_connected_1.0_0%20(2).pdf
",20200803,Deleted DateReexpanded1 based on new gathering row. ,1
525,4,AZ,Arizona,OtherBusinessClose,1,1,0,,,,,,,FullClose,,,20200330,20200331,20200516,20200504,20200516,,,"Via stay-at-home order, earlier business closures became applicable to all counties and additional ones occurred (i.e., in-person retail, close contact personal services). Easing began on 20200504, allowing retailers to have curbside pick up https://azgovernor.gov/file/34712/download?token=aWa7Jw6L . Ended mandated business restrictions on 20200516: https://azgovernor.gov/file/34817/download?token=9X8aggcf","https://azgovernor.gov/executive-orders/eo_2020-18_stay_home_stay_healthy_stay_connected_1.0_0%20(2).pdf
",20201128,Updated full entry,1
525,4,AZ,Arizona,RestaurantRestrict,1,1,0,,,,,,,TakeawayOnly,,,20200330,20200331,,20200511,,,,"Via stay-at-home order, restaurant operations became limited to delivery, takeout etc for all counties. Easing began on 20200511 https://azgovernor.gov/file/34745/download?token=kz_fRE5B ","https://azgovernor.gov/executive-orders/eo_2020-18_stay_home_stay_healthy_stay_connected_1.0_0%20(2).pdf
",20201128,Updated full entry,1
525,4,AZ,Arizona,StayAtHome,1,1,0,,,,,,,,,,20200330,20200331,20200516,,20200516,,,(quote) All indiviudals in the State of Arizona shall limit their time away from their place of residence (quote). Mandate ends on 20200516: https://azgovernor.gov/file/34817/download?token=9X8aggcf,https://azgovernor.gov/file/34365/download?token=6YdWos-F,20201128,Updated PolicyCodingNotes,1
525,4,AZ,Arizona,Quarantine,1,1,0,,,,,,,,,,20200407,20200409,,,20200516,,,"Quarantine on any individuals entering Arizona from New York, New Jersey, or Connecticut as points of travel origin. Quarantine is 14 days long with exceptions for essential service providers. Ends on 20200516: https://azgovernor.gov/sites/default/files/eo-2020-24.pdf",https://azgovernor.gov/sites/default/files/eo-2020-24.pdf,20201128,Added DateEnded and updated PolicyCodingNotes,1
525,4,AZ,Arizona,OtherBusinessClose,1,1,0,,,,,,,TakeawayOnly,,,20200429,20200504,20200516,20200508,,,,"Allows retailers not classified as essential to operate and offer goods through delivery, window, walk-up, drive-through, drive-up, or appointment if establish and implement protocols to address COVID19. Eases to allow for indoor services on 20200508: https://azgovernor.gov/file/34817/download?token=9X8aggcf",https://azgovernor.gov/file/34712/download?token=aWa7Jw6L,20201128,,1
525,4,AZ,Arizona,OtherBusinessClose,1,1,0,,,,,,,IndoorAllowed,,,20200429,20200508,20200516,,20200516,,,"Further eases restrictions on non-essential retail to permit in-person services at stores provided they establish and implement protocols to address COVID-19. Also requires the continuance of limited operations (i.e., delivery and curbside) for indoor malls. Also permits barbers and cosmetologists to reopen at this time. Ends all mandated restrictions starting on 20200516: https://azgovernor.gov/file/34817/download?token=9X8aggcf",https://azgovernor.gov/file/34712/download?token=aWa7Jw6L,20201128,,1
525,4,AZ,Arizona,BusinessMask,1,1,0,,,,,,,,,,20200504,20200508,,,,,,"Requires protocols for resuming in-person operations for barbers and cosmetologists, including using face coverings for employees and customers. Starting in 20200810, requires more businesses to have masks mandated for bars, restaurants, gyms, etc: https://www.azdhs.gov/documents/preparedness/epidemiology-disease-control/infectious-disease-epidemiology/novel-coronavirus/community/bars-nightclubs-dine-in.pdf",https://azgovernor.gov/file/34745/download?token=kz_fRE5B,20201128,,1
525,4,AZ,Arizona,RestaurantRestrict,1,1,0,,,,,,,IndoorAllowed,,,20200504,20200511,,,20200516,,,"Allows for dine-in services provided dining establishments enact physical distancing policies, limit the number of diners, and follow protocols as directed by CDC and the Arizona Department of Health Services. Ended on 20200516: https://azgovernor.gov/file/34817/download?token=9X8aggcf",https://azgovernor.gov/file/34745/download?token=kz_fRE5B,20201128,,1
525,4,AZ,Arizona,GathRestrict,0,1,0,,,,,,,,,,20200512,20200516,,,,,,"(quote) All individuals, when in public areas, should maximize physical distance from others. Social settings where appropriate physical distancing is not practical should be avoided unless precautionary measures are observed and CDC guidelines are followed (quote)",https://azgovernor.gov/file/34817/download?token=9X8aggcf,20201128,Updated PolicyCodingNotes,1
525,4,AZ,Arizona,StayAtHome,0,0,0,,,,,,,,,,20200512,20200516,,,,,,"(quote) All vulnerable individuals, including the elderly and individuals with underlying health conditions, are advised to take reasonable steps to continue limiting their time away from their place of residence or property (quote)",https://azgovernor.gov/file/34817/download?token=9X8aggcf,20201128,,1
525,4,AZ,Arizona,PublicMask,0,1,0,,,,,,,,,,20200617,20200618,,,,,,"Indicates that any jurisdiction (county, city, town) may adopt policies regarding face coverings in public for the purpose of mitigating the spread of COVID-19. Considered a recommendation at present based on the EO and accompanying press release about increasing awareness about face-covering https://azgovernor.gov/governor/news/2020/06/governor-ducey-announces-enhanced-covid-19-action-plan",https://azgovernor.gov/sites/default/files/eo_2020-40.pdf,20200703,,1
525,4,AZ,Arizona,BarRestrict,1,1,0,,,,,,,TakeawayOnly,,,20200629,20200629,,20200827,,,,"Bars are required to close for on-premises consumption, but permits them to operate for pick-up, delivery, and drive-thru operations if they have the proper license. Eased on 20200827, as counties start moving beyond red transmission status: https://directorsblog.health.azdhs.gov/positive-news-for-az-counties-in-the-moderate-transmission-level-moving-into-next-phase-of-safely-reopening/",https://azgovernor.gov/file/35147/download?token=4zgksq5W,20201128,,1
525,4,AZ,Arizona,GathRestrict,1,1,0,,,50,50,,,,,,20200629,20200629,,,,,,"Re-introduces gatherings restrictions and specifies a limit of 50 people, exempting religious gatherings. Extended to 20200810: https://azgovernor.gov/sites/default/files/eo_2020-52_continuation_of_eo_2020-43.pdf Extended beyond 20200810: https://azgovernor.gov/governor/news/2020/08/arizona-department-health-services-phased-reopening-plan-paused-industries Slightly eased on 20201203.Public events of more than 50 remain prohibited unless the city, town or county has determined that adequate safety precautions are document as part of the request.        https://azgovernor.gov/sites/default/files/executive_order_2020-59.pdf",https://azgovernor.gov/file/35147/download?token=4zgksq5W,20201204,Updated PolicyCodingNotes,1
525,4,AZ,Arizona,OtherBusinessClose,1,1,0,,,,,,,FullClose,,,20200629,20200629,,20200827,,,,"Indoor gyms, fitness clubs, indoor movie theaters, nightclubs, water parks shall cease their activities. Licenses for festivals, fairs, special events are suspended. Began easing on 20200827: https://directorsblog.health.azdhs.gov/positive-news-for-az-counties-in-the-moderate-transmission-level-moving-into-next-phase-of-safely-reopening/",https://azgovernor.gov/file/35147/download?token=4zgksq5W,20201128,,1
525,4,AZ,Arizona,SchoolMask,1,1,0,,,,,,,,,,20200723,20200723,,,,,,"All school districts and charter schools shall develop and implement a policy to require face coverings, such as face masks or face shields, for all staff and students over the age of 5.",https://azgovernor.gov/sites/default/files/open_for_learning.pdf,20201128,,1
525,4,AZ,Arizona,BarRestrict,1,0,0,,,,,,,IndoorAllowed,,,20200827,20200827,,,,,,"As counties move to yellow and green transmission status, bars can re-open for in-person services at 50 capacity (yellow can open if they have a food license, green can irrespective of food license)",https://directorsblog.health.azdhs.gov/positive-news-for-az-counties-in-the-moderate-transmission-level-moving-into-next-phase-of-safely-reopening/,20201128,,1
525,4,AZ,Arizona,OtherBusinessClose,1,0,0,,,,,,,IndoorAllowed,,,20200827,20200827,,,,,,"Counties classified as yellow and green transmission levels allowing indoor gyms and like venues to re-open (25 pct for yellow, 50 pct for green), and movie theaters, water parks, tubing may re-open at 50 pct capacity with additional mitigation requirements. Nightclubs can re-open at 50 pct if they serve food at yellow level and irrespective of food license at green level",https://directorsblog.health.azdhs.gov/positive-news-for-az-counties-in-the-moderate-transmission-level-moving-into-next-phase-of-safely-reopening/,20201128,,1
525,4,AZ,Arizona,BarRestrict,1,1,0,,,,,,,IndoorAllowed,,,20201001,20201001,,,,,,"All counties are either at yellow and green transmission status, allowing at least some bars to re-open for in-person services at 50 pct capacity",https://www.azdhs.gov/preparedness/epidemiology-disease-control/infectious-disease-epidemiology/index.php#novel-coronavirus-community,20201128,,1
525,4,AZ,Arizona,OtherBusinessClose,1,1,0,,,,,,,IndoorAllowed,,,20201001,20201001,,,,,,"By 20201001, all counties are at either yellow or green transmission levels, lowing indoor gyms and like venues to re-open (25 pct for yellow, 50 pct for green), and movie theaters, water parks, tubing may re-open at 50 pct capacity with additional mitigation requirements. Nightclubs can re-open at 50 pct if they serve food at yellow level and irrespective of food license at green level",https://www.azdhs.gov/preparedness/epidemiology-disease-control/infectious-disease-epidemiology/index.php#novel-coronavirus-community,20201128,,1
525,4,AZ,Arizona,BarRestrict,1,0,0,,,,,,,TakeawayOnly,,,20201210,20201210,,,,,,"On 20201210, Apache, Navajo, and Yavapai move to the substantial transmission level (red), closing bars. ",https://www.azdhs.gov/preparedness/epidemiology-disease-control/infectious-disease-epidemiology/index.php#novel-coronavirus-community,20201212,,1
525,4,AZ,Arizona,OtherBusinessClose,1,0,0,,,,,,,FullClose,,,20201210,20201210,,,,,,"Apache, Navajo, and Yavapai move to the substantial transmission level (red), closing movie theaters, water parks, tubing, gyms, and nightclubs. ",https://www.azdhs.gov/preparedness/epidemiology-disease-control/infectious-disease-epidemiology/index.php#novel-coronavirus-community,20201212,,1
526,5,AR,Arkansas,EmergDec,1,1,0,,,,,,,,,,20200311,20200311,20201231,,,,,Public Health Emergency. Extended on 20200505. Extended to 20201015 https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-45.pdf. Extended another 60 days through 20201213 so coded as 20201214: https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-48.pdf. Extended to 20201231: https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-51.pdf.,https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-03.__1.pdf,20201216,Updated DateExpiry to 20201231 and PolicyCodingNotes,0
526,5,AR,Arkansas,SchoolClose,1,1,0,,,,,,,,,,20200315,20200317,,,20200824,,,Initial closure in effect 20200317. On 20200406 order that all public schools to remain closed through remainder of academic year https://governor.arkansas.gov/news-media/press-releases/governor-hutchinson-announces-all-schools-to-remain-closed-for-remainder-of,http://adecm.arkansas.gov/ViewApprovedMemo.aspx?id=4328,20200812,Added DateEnded to 20200824,0
526,5,AR,Arkansas,OtherBusinessClose,1,1,0,,,,,,,,,,20200316,20200317,,20200518,,,,"Directive to close casinos. On 20200404 extended with no expiry https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-13._.pdf, closure announced in May 7 presser of governor.",https://www.healthy.arkansas.gov/images/uploads/pdf/ADH_Casinos_Directive.pdf,20200606,Added DateEased of 20200518,0
526,5,AR,Arkansas,BarRestrict,1,1,0,,,,,,,,,,20200319,20200319,,20200526,,,,Limited operations required: bars. Limited operations can begin on 20200526 https://www.healthy.arkansas.gov/images/uploads/pdf/directive_bars_and_clubs.pdf Further easing on 20200615 https://www.healthy.arkansas.gov/images/uploads/pdf/directive_bars_phase_II.pdf Requires ending onsite alcohol consumption at 1100 pm staring on 20201120: https://www.healthy.arkansas.gov/images/uploads/pdf/directive_Alcoholic_Beverage_Control_on-premise_permitted_locations.pdf,https://www.healthy.arkansas.gov/images/uploads/pdf/Directive_03.19.2020_final.pdf,20201124,Updated DateExpiry and PolicyCodingNotes,0
526,5,AR,Arkansas,OtherBusinessClose,1,1,0,,,,,,,,,,20200319,20200319,,20200504,,,,"Closure required: gyms, indoor entertainment avenues. Gyms and fitness centers can re-open on 20200504, but only under very strict protocols and guidelines https://www.healthy.arkansas.gov/images/uploads/pdf/GymFitnessCenterResumeDraft4.29.20.pdf",https://www.healthy.arkansas.gov/images/uploads/pdf/Directive_03.19.2020_final.pdf,20200501,Added DateEased of 20200504,0
526,5,AR,Arkansas,RestaurantRestrict,1,1,0,,,,,,,,,,20200319,20200319,,20200511,,,,Limited operations required: restaurants. Limited operations can begin on 20200511 https://www.healthy.arkansas.gov/images/uploads/pdf/Resume_Restaurant_Dine_In_May_11_directive_FINAL.pdf  Up to 66 pct capacity starting on 20200615: https://www.healthy.arkansas.gov/images/uploads/pdf/directive__restaurant_dine-in_modified.pdf Requires ending onsite alcohol consumption at 1100 pm staring on 20201120: https://www.healthy.arkansas.gov/images/uploads/pdf/directive_Alcoholic_Beverage_Control_on-premise_permitted_locations.pdf,https://www.healthy.arkansas.gov/images/uploads/pdf/Directive_03.19.2020_final.pdf,20201124,Updated DateExpiry and PolicyCodingNotes,0
526,5,AR,Arkansas,OtherBusinessClose,1,1,0,,,,,,,,,,20200323,20200325,,20200506,,,,"Closure required: Barbers, Body Art Establishments, Body Art Schools, Cosmetology Establishments and Massage Therapy Clinics/Spas, and Medical Spas https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-25._._.pdf",https://www.healthy.arkansas.gov/images/uploads/pdf/Barber_Body_Art_Cosmetology_Massage_Therapy_Medical_Spas_Schools_FINAL.pdf,20200506,Added DateEased of 20200506,0
526,5,AR,Arkansas,GathRestrict,1,1,0,,,10,10,,,,,,20200326,20200327,,20200618,,,,No expiry issued yet. Eased on 20200618 https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-37.pdf,https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-10._.pdf,20200803,Updated entry to new gathering system and added numeric variables,0
526,5,AR,Arkansas,Quarantine,0,1,0,,,,,,,,,,20200330,20200330,,20200615,,,,"Travelers from New York, New Jersey, Connecticut, and New Orleans, Lousiana and all international locations are recommended to self-quarantine for 14 days. Ended on 20200615 https://www.healthy.arkansas.gov/images/uploads/pdf/directive_business_limitations_phase_II.pdf",https://www.healthy.arkansas.gov/images/uploads/pdf/NY-NJ-CT-NO-Intl_Self_Home_Quarantine.final.3.30.20.pdf,20200623,Added DateEnded of 20200615,0
