PID,location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,SWGeo,SWPop,DateIssued,DateEnacted,DateExpiry,DateEnded,Extends,Expands,Eases,Ends,Depends,PolicyCodingNotes,PolicySource,PolicySourceID,LastUpdated,LastUpdatedNotes,UpdatingSource1,UpdatingSource2
AK0027,524,2,AK,Alaska,PublicMask,0,1,1,1,20200403,20200403,,,,,,,,Highly recommended for all Alaskans: wear a cloth face covering in public settings where other social distancing measures are difficult to maintain,http://dhss.alaska.gov/dph/Epi/id/SiteAssets/Pages/HumanCoV/SOA_04032020_HealthAlert010_ClothFaceCoverings.pdf,Alaska0015,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0032,524,2,AK,Alaska,NEBusinessClose,1,1,1,1,20200409,20200409,,,AK0010,,,,,"Extends mandate to being in effect until rescinded, so no formal expiry anymore. Provided on online version of Health Mandate 011: Social Distancing https://covid19.alaska.gov/health-mandates/",https://covid19.alaska.gov/health-mandates/,Alaska0016,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0033,524,2,AK,Alaska,RestaurantRestrict,1,1,1,1,20200409,20200409,,,AK0020,,,,,"Extends mandate to being in effect until rescinded, so no formal expiry anymore. Provided on online version of Health Mandate 011: Social Distancing https://covid19.alaska.gov/health-mandates/",https://covid19.alaska.gov/health-mandates/,Alaska0016,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0018,524,2,AK,Alaska,SchoolClose,1,1,1,1,20200409,20200409,,,AK0017,,,,,Extends closure of all K-12 public and private schools to the end of the 2019-2020 academic year. ,https://gov.alaska.gov/wp-content/uploads/sites/2/04092020-SOA-COVID-19-Health-Mandate-013.pdf,Alaska0013,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0034,524,2,AK,Alaska,StayAtHome,1,1,1,1,20200409,20200409,,,AK0011,,,,,"Extends mandate to being in effect until rescinded, so no formal expiry anymore. Provided on online version of Health Mandate 011: Social Distancing https://covid19.alaska.gov/health-mandates/",https://covid19.alaska.gov/health-mandates/,Alaska0016,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0035,524,2,AK,Alaska,TravelRestrictIntra,1,1,1,1,20200409,20200409,,,AK0012,,,,,"Extends mandate to being in effect until rescinded, so no formal expiry anymore. Provided on online version of Health Mandate 012: Social Distancing https://covid19.alaska.gov/health-mandates/",https://covid19.alaska.gov/health-mandates/,Alaska0018,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0037,524,2,AK,Alaska,Quarantine,1,1,1,1,20200421,20200421,20200519,,AK0009,,,,,Extends 14-day quarantine for all people arriving in Alaska from any point of origin (international or interstate). Provided on online version of Health Mandate 010: International and Interstate Travel  Order for Self-Quarantine,https://covid19.alaska.gov/health-mandates/,Alaska0019,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0021,524,2,AK,Alaska,BusinessHealthSafety,1,1,1,1,20200422,20200424,,,,,,,,"For all NE businesses. Social distancing: reservations only, cloth face coverings required of all employees, no more than 20 customers or 25% maximum capacity (whichever is smaller), at least 6 ft betweeen individuals and household groups, establish a COVID-19 mitigation plan. Hygiene: employer must provide handwashing capability or sanitizer, frequent handwashing for employees, employer must provide hourly touch-point sanitation. Staffing: must conduct pre-shift screening, no employee allowed to come to work within 72 hours of having a fever. Cleaning and disinfecting: must be conducted in compliance with CDC protocols, active cleaning immediately or shutting down for 72 hours if employee becomes COVID-19 positive with testing.",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,Alaska0014,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0023,524,2,AK,Alaska,BusinessHealthSafety,1,1,1,1,20200422,20200424,,,,,,,,"General: social distancing protocol maintained, develop COVID-19 mitigan plan for employees and customers. Capacity: groups are limited to household members only, maximum indoor capacity is 25%, no more than 20 tables outside. Operations: reservations only (no walk-ins allowed), cloth coverings required of all employees, disposableware and single use condiments, fully sanitize tables after each group, sanitize or provide disposable menus, hourly touch-point sanitization. Hygiene: must provide handwashing capacity or sanitizer, frequent handwashing required. Staffing: conduct pre-shift screening, no person can work if ill or within 72 hours of having a fever. Cleaning and disinfecting: must follow CDC protocols",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,Alaska0014,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0019,524,2,AK,Alaska,NEBusinessClose,1,1,1,1,20200422,20200424,,,,,AK0032,,AK0021,"Non-essential businesses can resume operations if they meet specified social distancing requirements, hygiene protocols, staffing requirements, cleaning and disinfecting. Retail businesses have same protocols, but also are encouraged to do entryway, curbside and home delivery, telephone and online ordering for contactless pickup and delivery, cashless and receiptless transactions. Personal care services also have specific guidelines (e.g., no people allowed in waiting area, one customer per staff person at a time, customers have to undergo a pre-visit telephone screening for symptoms consistent with COVID-19, customers must also wear cloth coverings). ",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,Alaska0014,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0040,524,2,AK,Alaska,OtherBusinessClose,1,1,1,1,20200422,20200424,,,AK0032,,,,,"Extends in-person service closure of businesses such as libraries, museums and archives, venues of amusement (eg, bowling alleys, theaters), swimming pools, among others.",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,Alaska0014,20200512,,https://covid19.alaska.gov/health-mandates/,
AK0022,524,2,AK,Alaska,RestaurantRestrict,1,1,1,1,20200422,20200424,,,,,AK0033,,AK0023,"Restaurants (but not bars) may resume table-service dining if they meet all healthy and safety requirements. In addition to requirements, encouraged to continue entryway, curbside and home delivery, telephone and online ordering, cashless and receiptless transactions, and having customers enter and exit through different doors (one way traffic)",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,Alaska0014,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0028,524,2,AK,Alaska,TravelRestrictIntra,1,1,1,1,20200422,20200424,,,,,AK0035,,,"Eases travel restrictions under AK0035 to allow intrastrate travel and outdoor recreation as long as only household members travel together in the same vehicle, adhere to social distancing outside of transport, using cloth masks if/when engaging with a third party vendor (eg, stopping for gas or food).",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,Alaska0014,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0031,524,2,AK,Alaska,CaseIsolation,1,1,1,1,20200424,20200424,,,,,,,,"(quote) Any family member who is ill with COVID-19 must be immediately isolated in their home or permitted place of residence of isolation (quote). Details how people who exhibit symptoms of COVID-19 must not leave their dwelling within 72 hours of their last fever, and then individuals who have known exposure to indivduals who tested positive for COVID-19 shall self-quarantine for 14 days following the last exposure. Also refers to CDC guidelines https://www.cdc.gov/coronavirus/2019-ncov/if-you-are-sick/index.html?CDC_AA_refVal=https%3A%2F%2Fwww.cdc.gov%2Fcoronavirus%2F2019-ncov%2Fhcp%2Fguidance-prevent-spread.html",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,Alaska0014,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0036,524,2,AK,Alaska,GathRestrict25,1,1,1,1,20200424,20200424,,,,,AK0006,,AK0029,"No gathering larger than 20 people is allowed, which includes the minimum number of necessary personnel to facilitate the event, or 25 percent maximum occupancy (whichever is smaller). Gatherings including non-household members, cloth face coverings must be worn, whenever possible. Also applies to religious gatherings.",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,Alaska0014,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0026,524,2,AK,Alaska,GathRestrictAny,1,1,1,1,20200424,20200424,,,AK0007,,,,,"Gathering restrictions are extended, though no longer restricted to no more than 10.",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,Alaska0014,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0029,524,2,AK,Alaska,PublicMask,0,1,1,1,20200424,20200424,,,,AK0027,,,,"(quote) In all gatherings that include multiple households, cloth face coverings should be worn by all participants (quote)",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,Alaska0014,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0030,524,2,AK,Alaska,Quarantine,1,1,1,1,20200424,20200424,,,AK0037,,,,,"Extends mandate for interstate travel (AK0009), requiring 14-day quarantine upon arriving or returning to Alaska irrespective of point of origin",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,Alaska0014,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0024,524,2,AK,Alaska,StayAtHome,1,1,1,1,20200424,20200424,,,,,,AK0034,,(quote) Individuals are no longer required to stay home as previously required (quote). Ends StayAtHome on 20200424.,https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,Alaska0014,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0041,524,2,AK,Alaska,GathRestrict50,1,1,1,1,20200507,20200508,,,,,AK0036,,,Eases gathering restrictions from a limit of 25 people to 50 people (but inclusive of social distancing),https://covid19.alaska.gov/wp-content/uploads/2020/05/Phased-Reopen-Doc.pdf,"Alaska0020, Alaska0022",20200511,,https://covid19.alaska.gov/health-mandates/,
AK0037,524,2,AK,Alaska,OtherBusinessClose,1,1,1,1,20200507,20200508,,,,,AK0040,,AK0021,"Eases restrictions on libraries, museums and archives, venues of amusement (eg, bowling alleys, theaters), swimming pools, allowing in-person services if phase II safety protocols are followed",https://covid19.alaska.gov/wp-content/uploads/2020/05/Phased-Reopen-Doc.pdf,"Alaska0020, Alaska0022",20200511,,https://covid19.alaska.gov/health-mandates/,
AK0038,524,2,AK,Alaska,OtherBusinessClose,1,1,1,1,20200507,20200508,,,,,AK0019,,AK0021,"Further easing of restrictions originally eased in Phase I for in-person retail, personal care services, fitness centers. Detailed descriptions of health safety protocols included",https://covid19.alaska.gov/wp-content/uploads/2020/05/Phased-Reopen-Doc.pdf,"Alaska0020, Alaska0022",20200511,,https://covid19.alaska.gov/health-mandates/,
AK0039,524,2,AK,Alaska,RestaurantRestrict,1,1,1,1,20200507,20200508,,,,,AK0022,,AK0032,"Further easing of restaurant restrictions originally eased in Phase II for restaurants, and now allows for in-person bar service if health and safety protocols are followed",https://covid19.alaska.gov/wp-content/uploads/2020/05/Phased-Reopen-Doc.pdf,"Alaska0020, Alaska0022",20200511,,https://covid19.alaska.gov/health-mandates/,
AK0042,524,2,AK,Alaska,TravelRestrictIntra,1,0,0,1,20200511,20200512,,,,AK0028,,,,"Reinstates some of the intra-state travel restrictions originally issued under AK0012, but limited to communities served by the served by the Alaska Marine Highway System or the Inter-Island Ferry System",https://covid19.alaska.gov/wp-content/uploads/2020/05/05112020-COVID-MANDATE-018-Intrastate-Travel.pdf,Alaska0021,20200512,,https://covid19.alaska.gov/health-mandates/,
AZ0001,525,4,AZ,Arizona,EmergDec,1,1,1,1,20200311,20200311,,,,,,,,"Public Health Emergency declaration. No formal expiry provided, (quote) will be eligible for termination upon the resolution of the outbreak as determined by the Arizona Department of Health Services (quote)",https://azgovernor.gov/sites/default/files/declaraton_0.pdf,Arizona0001,20200324,,https://azgovernor.gov/executive-orders,https://www.azdhs.gov/preparedness/epidemiology-disease-control/infectious-disease-epidemiology/index.php#novel-coronavirus-what-everyone-needs
AZ0002,525,4,AZ,Arizona,SchoolClose,1,1,1,1,20200315,20200316,20200328,,,,,,,"Closes all schools for in-person instruction from 20200316 through 20200327, so expiry is 20200328.",https://azgovernor.gov/governor/news/2020/03/governor-doug-ducey-and-superintendent-kathy-hoffman-announce-closure-arizona,"Arizona0002, Arizona0003",20200505,Updated DateExpiry to 20200328,https://azgovernor.gov/executive-orders,https://www.azdhs.gov/preparedness/epidemiology-disease-control/infectious-disease-epidemiology/index.php#novel-coronavirus-what-everyone-needs
AZ0004,525,4,AZ,Arizona,OtherBusinessClose,1,0,0,1,20200319,20200320,,,,,,,,"Closure required: movie theaters, indoor gyms and fitness clubs, bars. In effect at close of business on 20200320. Only applicable to counties with confirmed cases of COVID-19. Order indicates it shall remain in place until further notice, and shall be considered for repeal or revision every two weeks following issuance",https://azgovernor.gov/file/34251/download?token=avmge6FQ,Arizona0004,20200505,,https://azgovernor.gov/executive-orders,https://www.azdhs.gov/preparedness/epidemiology-disease-control/infectious-disease-epidemiology/index.php#novel-coronavirus-what-everyone-needs
AZ0005,525,4,AZ,Arizona,RestaurantRestrict,1,0,0,1,20200319,20200320,,,,,,,,"Limited operations required (pick up, delivery, drive-thru only): restaurants. In effect at close of business on 20200320. Only applicable to counties with confirmed cases of COVID-19. Order indicates it shall remain in place until further notice, and shall be considered for repeal or revision every two weeks following issuance",https://azgovernor.gov/file/34251/download?token=avmge6FQ,Arizona0004,20200505,,https://azgovernor.gov/executive-orders,https://www.azdhs.gov/preparedness/epidemiology-disease-control/infectious-disease-epidemiology/index.php#novel-coronavirus-what-everyone-needs
AZ0016,525,4,AZ,Arizona,SchoolClose,1,1,1,1,20200330,20200330,,,AZ0002,,,,,Announced extension of school closure to in-person instruction through the end of the academic year. No formal order or issuance found beyond press release,https://azgovernor.gov/governor/news/2020/03/governor-ducey-superintendent-hoffman-announce-extension-school-closures,Arizona0009,20200505,,https://azgovernor.gov/executive-orders,https://www.azdhs.gov/preparedness/epidemiology-disease-control/infectious-disease-epidemiology/index.php#novel-coronavirus-what-everyone-needs
AZ0008,525,4,AZ,Arizona,GathRestrictAny,1,1,1,1,20200330,20200331,20200430,,,,,,,"Stay-at-home order constitutes the first gathering restriction. In effect at 5 pm on 20200331, expiry is 20200430",https://azgovernor.gov/file/34365/download?token=6YdWos-F,Arizona0005,20200505,,https://azgovernor.gov/executive-orders,https://www.azdhs.gov/preparedness/epidemiology-disease-control/infectious-disease-epidemiology/index.php#novel-coronavirus-what-everyone-needs
AZ0017,525,4,AZ,Arizona,OtherBusinessClose,1,1,1,1,20200330,20200331,20200430,,,AZ0004,,,,"(quote) Non-essential businesses may continue to operate those activities that do not require in-person, on-site transactions (quote), in reference to businesses not on the Essential business list in EO 20-2012. By default this closes additional businesses to in-person services",https://azgovernor.gov/file/34365/download?token=6YdWos-F,"Arizona0005, Arizona0010",20200508,,https://azgovernor.gov/executive-orders,https://www.azdhs.gov/preparedness/epidemiology-disease-control/infectious-disease-epidemiology/index.php#novel-coronavirus-what-everyone-needs
