PID,location_id,StateFIPS,StatePostal,StateName,StatePolicy,Mandate,StateWide,SWGeo,SWPop,DateIssued,DateEnacted,DateExpiry,DateEnded,Extends,Expands,Eases,Ends,Depends,PolicyCodingNotes,PolicySource,PolicySourceID,LastUpdated,LastUpdatedNotes,UpdatingSource1,UpdatingSource2
AK0031,524,2,AK,Alaska,CaseIsolation,1,1,1,1,20200424,20200424,,,,,,,,"(quote) Any family member who is ill with COVID-19 must be immediately isolated in their home or permitted place of residence of isolation (quote). Details how people who exhibit symptoms of COVID-19 must not leave their dwelling within 72 hours of their last fever, and then individuals who have known exposure to indivduals who tested positive for COVID-19 shall self-quarantine for 14 days following the last exposure. Also refers to CDC guidelines https://www.cdc.gov/coronavirus/2019-ncov/if-you-are-sick/index.html?CDC_AA_refVal=https%3A%2F%2Fwww.cdc.gov%2Fcoronavirus%2F2019-ncov%2Fhcp%2Fguidance-prevent-spread.html",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,Alaska0014,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0036,524,2,AK,Alaska,GathRestrict25,1,1,1,1,20200424,20200424,,,,,AK0006,,AK0029,"No gathering larger than 20 people is allowed, which includes the minimum number of necessary personnel to facilitate the event, or 25 percent maximum occupancy (whichever is smaller). Gatherings including non-household members, cloth face coverings must be worn, whenever possible. Also applies to religious gatherings.",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,Alaska0014,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0026,524,2,AK,Alaska,GathRestrictAny,1,1,1,1,20200424,20200424,,,AK0007,,,,,"Gathering restrictions are extended, though no longer restricted to no more than 10.",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,Alaska0014,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0029,524,2,AK,Alaska,PublicMask,0,1,1,1,20200424,20200424,,,,AK0027,,,,"(quote) In all gatherings that include multiple households, cloth face coverings should be worn by all participants (quote)",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,Alaska0014,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0030,524,2,AK,Alaska,Quarantine,1,1,1,1,20200424,20200424,,,AK0037,,,,,"Extends mandate for interstate travel (AK0009), requiring 14-day quarantine upon arriving or returning to Alaska irrespective of point of origin",https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,Alaska0014,20200426,,https://covid19.alaska.gov/health-mandates/,
AK0024,524,2,AK,Alaska,StayAtHome,1,1,1,1,20200424,20200424,,,,,,AK0034,,(quote) Individuals are no longer required to stay home as previously required (quote). Ends StayAtHome on 20200424.,https://covid19.alaska.gov/wp-content/uploads/2020/04/0425-COVID-MANDATE-016-ALL.pdf,Alaska0014,20200426,,https://covid19.alaska.gov/health-mandates/,
AR0001,526,5,AR,Arkansas,EmergDec,1,1,1,1,20200311,20200311,,,,,,,,Public Health Emergency declared. No explicit expiry provided,https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-03.__1.pdf,Arkansas0001,20200324,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0008,526,5,AR,Arkansas,SchoolClose,1,0,0,1,20200312,20200312,20200330,,,,,,,"(quote) the Arkansas Department of Health, in coordination with the Arkansas Department of Education, is closing all public schools in Grant, Jefferson, Pulaski, and Saline Counties. ...only schools in these four counties are being closed because of COVID-19. (quote) ",http://adecm.arkansas.gov/ViewApprovedMemo.aspx?id=4328,Arkansas0008,20200428,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0002,526,5,AR,Arkansas,SchoolClose,1,1,1,1,20200315,20200317,20200330,,,AR0008,,,,"Announced at press conf on 20200315, in effect 20200317 for two weeks. Students return after their spring break on 20200330.",https://www.healthy.arkansas.gov/images/uploads/pdf/Directive_03.19.2020_final.pdf,Arkansas0002,20200428,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0019,526,5,AR,Arkansas,OtherBusinessClose,1,1,1,1,20200316,20200317,20200331,,,,,,,"(quote) in order to slow the spread of COVID-19, all casinos should close for the next two weeks. This civil directive will be in effect as of March 17, 2020 at 1200 pm (quote).  Only 3 casinos exist in AR; all complied.",https://www.healthy.arkansas.gov/images/uploads/pdf/ADH_Casinos_Directive.pdf,Arkansas0015,20200430,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0003,526,5,AR,Arkansas,OtherBusinessClose,1,1,1,1,20200319,20200319,,,,,,,,"Closure required: gyms, indoor entertainment venues (eg, bowling alleys, trampoline parks, indoor amusement centers). No expiry provide (quote) are closed to nonessential functions until further notice (quote)",https://www.healthy.arkansas.gov/images/uploads/pdf/Directive_03.19.2020_final.pdf,Arkansas0003,20200324,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0004,526,5,AR,Arkansas,RestaurantRestrict,1,1,1,1,20200319,20200319,,,,,,,,"Limited operations required (allowed to remain open for carry-out, drive through, and delivery): restaurants and bars",https://www.healthy.arkansas.gov/images/uploads/pdf/Directive_03.19.2020_final.pdf,Arkansas0003,20200324,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0009,526,5,AR,Arkansas,SchoolClose,1,1,1,1,20200319,20200319,20200417,,AR0002,,,,,"Announcement from AR Dep of Education, extends closure to 20200417",http://dese.ade.arkansas.gov/public/userfiles/news/2020/All_Arkansas_Public_Schools_to_Remain_Closed.pdf,Arkansas0009,20200428,,https://www.healthy.arkansas.gov/images/uploads/pdf/Directive_03.19.2020_final.pdf,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0005,526,5,AR,Arkansas,OtherBusinessClose,1,1,1,1,20200323,20200325,,,,,,,,"Closure required: Barbers, Body Art Establishments, Body Art Schools, Cosmetology Establishments and Massage Therapy Clinics/Spas, and Medical Spas, no expiry specified",https://www.healthy.arkansas.gov/images/uploads/pdf/Barber_Body_Art_Cosmetology_Massage_Therapy_Medical_Spas_Schools_FINAL.pdf,Arkansas0005,20200326,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0006,526,5,AR,Arkansas,GathRestrict10,1,1,1,1,20200326,20200327,,,,,,,,"Not expiry issued yet, excludes businesses and religious gatherings",https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-10._.pdf,Arkansas0006,20200329,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0018,526,5,AR,Arkansas,GathRestrictAny,1,1,1,1,20200326,20200327,,,,,,,,"Not expiry issued yet, excludes businesses and religious gatherings",https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-10._.pdf,Arkansas0006,20200430,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0020,526,5,AR,Arkansas,OtherBusinessClose,1,1,1,1,20200330,20200330,20200430,,AR0019,,,,,"Extends casino directive to April 30, 2020",https://www.healthy.arkansas.gov/images/uploads/pdf/DIRECTIVE_extension_to_April_30_CASINO_ONLY.pdf,Arkansas0008,20200430,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0029,536,5,AR,Arkansas,Quarantine,0,1,1,1,20200330,20200330,,,,,,,,"Travelers from New York, New Jersey, Connecticut, and New Orleans, Lousiana and all international locations are recommended to self-quarantine for 14 days",https://www.healthy.arkansas.gov/images/uploads/pdf/NY-NJ-CT-NO-Intl_Self_Home_Quarantine.final.3.30.20.pdf,Arkansas0017,20200507,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0022,526,5,AR,Arkansas,BusinessHealthSafety,1,1,1,1,20200404,20200406,,,,,,,,"Establishes safety protocols for businesses, construction companies, and places of workship that (quote) shall be implemented (quote), including limiting how many people can be in one place at a time, maintaining 6 ft, providing hand sanitizer and soap near the entrance and where employees and public may interact, shall have contactless systems or disinfect all implements after use, regularly disininfect all high-touch surfaces",https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-13._.pdf,Arkansas0007,20200430,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0013,526,5,AR,Arkansas,GathRestrict10,1,1,1,1,20200404,20200406,,,AR0006,,,,,"Takes effect midnight on 20200406, maintains business and religious exemptions.",https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-13._.pdf,Arkansas0007,20200430,Updated DateEnacted to 20200406,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0021,526,5,AR,Arkansas,GathRestrictAny,1,1,1,1,20200404,20200406,,,AR0018,,,,,Extends GathRestrictAny,https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-13._.pdf,Arkansas0007,20200430,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0016,526,5,AR,Arkansas,OtherBusinessClose,1,1,1,1,20200404,20200406,,,AR0003,,,,,"Extends closure of gyms and indoor entertainment venues, PID of AR0003. No explicit expiry provided",https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-13._.pdf,Arkansas0007,20200430,Updated DateEnacted to 20200406,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0017,526,5,AR,Arkansas,OtherBusinessClose,1,1,1,1,20200404,20200406,,,AR0005,,,,,"Extends closure of personal care services (i.e., barbers, body art establishments, massage therapy), PID of AR0005. No explicit expiry provided",https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-13._.pdf,Arkansas0007,20200430,Updated DateEnacted to 20200406,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0023,526,5,AR,Arkansas,OtherBusinessClose,1,1,1,1,20200404,20200406,,,AR0020,,,,,Extends closure of casinos (quote) casinos shall remained closed (quote). No explicity expiry provided,https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-13._.pdf,Arkansas0007,20200430,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0015,526,5,AR,Arkansas,RestaurantRestrict,1,1,1,1,20200404,20200406,,,AR0004,,,,,Extends restaurant restrictions under PID of AR0004. No explicit expiry provided,https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-13._.pdf,Arkansas0007,20200430,Updated DateEnacted to 20200406,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0014,526,5,AR,Arkansas,SchoolClose,1,1,1,1,20200404,20200406,,,AR0009,,,,,Extends on-site instruction closure for K-12 schools and extracurricular activities until such a time as the Governor and Secretary of Education deem appropriate,https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-13._.pdf,Arkansas0007,20200430,Updated DateEnacted to 20200406,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0024,526,5,AR,Arkansas,PublicMask,0,1,1,1,20200423,20200423,,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/Face_covering.pdf,Arkansas0012,20200430,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0026,526,5,AR,Arkansas,OtherBusinessClose,1,1,1,1,20200429,20200504,,,,,AR0016,,,"Effective 20200504, gyms and fitness centers can reopen but with very extensive guidelines, including required screening of staff and use of face covering for all staff (patrons are encouraged to use face covering except when exercising), having at least 12 ft distancing in group fitness classes. Expressly does not include indoor entertainment avenues (eg, bowling alleys), trampoline parks, or indoor amusement centers",https://www.healthy.arkansas.gov/images/uploads/pdf/GymFitnessCenterResumeDraft4.29.20.pdf,Arkansas0014,20200430,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0027,526,5,AR,Arkansas,OtherBusinessClose,1,1,1,1,20200429,20200504,,,AR0016,,,,,"Continues closure of  indoor entertainment avenues (eg, bowling alleys), trampoline parks, or indoor amusement centers that were covered under PID AR0016",https://www.healthy.arkansas.gov/images/uploads/pdf/GymFitnessCenterResumeDraft4.29.20.pdf,Arkansas0014,20200430,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0025,526,5,AR,Arkansas,RestaurantRestrict,1,1,1,1,20200429,20200511,,,,,AR0015,,,"Effective 20200511, dine-in services can resume under Phase 1 restrictions and guidelines: seating limited to up to 33 percent total of capacity, maintaing at least 10 ft distancing between tables, all staff that come in contact with patrons must wear masks, all staff must wear gloves, patrons have to wear face coverings upon entry and while in the restaurant until the food or drink, all tables and chairs etc must be cleaned and disinfected after each customer, and more",https://www.healthy.arkansas.gov/images/uploads/pdf/Resume_Restaurant_Dine_In_May_11_directive_FINAL.pdf,Arkansas0013,20200430,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0028,526,5,AR,Arkansas,EmergDec,1,1,1,1,20200505,20200505,20200619,,AR0001,,,,,"Extends Public Health Emergency and declaration for an additional 45 days from the date of the order, coded to 20200619",https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-25._._.pdf,Arkansas0016,20200506,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
AR0032,536,5,AR,Arkansas,OtherBusinessClose,1,1,1,1,20200505,20200506,,,,,AR0017,,AR0022,"Eases restrictions on in-person operations for barbers, body art establishments, cosmetology establishments, massage therapy clinics conditional on directives from the Secretary of Health",https://governor.arkansas.gov/images/uploads/executiveOrders/EO_20-25._._.pdf,Arkansas0016,20200506,,https://governor.arkansas.gov/our-office/executive-orders/,https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
